match_id,model,baseline,seed,round,coop
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,32,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,33,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,34,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,35,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,36,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,37,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,38,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,39,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,40,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,41,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,42,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,43,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,44,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,45,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,46,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,47,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,48,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,49,0.0
deepseek_v32__vs__always_defect__seed101,DeepSeek-V3.2,Always Defect,101,50,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,1,0.25
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,2,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,3,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,4,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,5,0.75
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,6,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,7,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,8,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,9,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,10,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,11,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,12,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,13,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,14,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,15,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,16,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,17,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,18,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,19,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,20,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,21,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,22,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,23,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,24,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,25,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,26,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,27,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,28,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,29,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,30,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,31,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,32,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,33,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,34,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,35,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,36,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,37,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,38,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,39,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,40,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,41,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,42,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,43,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,44,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,45,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,46,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,47,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,48,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,49,0.0
deepseek_v32__vs__always_defect__seed102,DeepSeek-V3.2,Always Defect,102,50,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,1,1.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,2,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,3,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,4,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,5,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,6,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,7,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,8,1.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,9,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,10,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,11,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,12,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,13,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,14,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,15,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,16,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,17,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,18,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,19,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,20,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,21,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,22,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,23,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,24,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,25,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,26,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,27,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,28,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,29,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,30,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,31,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,32,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,33,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,34,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,35,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,36,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,37,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,38,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,39,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,40,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,41,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,42,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,43,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,44,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,45,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,46,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,47,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,48,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,49,0.0
deepseek_v32__vs__always_defect__seed103,DeepSeek-V3.2,Always Defect,103,50,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,1,0.5
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,2,1.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,3,1.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,4,0.75
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,5,1.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,6,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,7,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,8,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,9,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,10,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,11,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,12,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,13,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,14,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,15,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,16,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,17,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,18,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,19,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,20,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,21,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,22,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,23,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,24,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,25,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,26,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,27,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,28,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,29,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,30,1.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,31,1.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,32,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,33,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,34,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,35,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,36,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,37,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,38,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,39,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,40,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,41,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,42,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,43,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,44,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,45,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,46,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,47,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,48,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,49,0.0
deepseek_v32__vs__always_defect__seed104,DeepSeek-V3.2,Always Defect,104,50,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,1,1.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,2,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,3,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,4,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,5,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,6,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,7,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,8,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,9,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,10,1.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,11,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,12,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,13,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,14,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,15,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,16,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,17,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,18,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,19,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,20,1.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,21,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,22,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,23,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,24,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,25,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,26,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,27,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,28,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,29,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,30,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,31,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,32,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,33,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,34,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,35,1.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,36,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,37,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,38,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,39,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,40,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,41,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,42,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,43,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,44,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,45,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,46,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,47,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,48,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,49,0.0
deepseek_v32__vs__always_defect__seed105,DeepSeek-V3.2,Always Defect,105,50,0.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,1,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,2,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,3,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,4,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,5,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,6,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,7,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,8,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,9,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,10,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,11,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,12,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,13,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,14,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,15,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,16,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,17,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,18,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,19,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,20,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,21,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,22,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,23,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,24,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,25,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,26,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,27,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,28,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,29,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,30,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,31,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,32,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,33,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,34,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,35,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,36,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,37,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,38,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,39,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,40,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,41,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,42,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,43,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,44,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,45,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,46,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,47,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,48,1.0
deepseek_v32__vs__graded_tft__seed101,DeepSeek-V3.2,Graded TFT,101,49,1.0
